diff_n_comp,res,z
5,0.03896024644596956,['04015']
5,0.019077129183271303,['04020']
5,0.03502156622937885,['04021']
5,0.026736958671085352,['04022']
5,0.03762446116469614,['04023']
4,0.03956823390743797,['04024']
5,0.030933438648009157,['04025']
4,0.02364489563953856,['04030']
4,0.03723007989890056,['04031']
4,0.037100046268878084,['04032']
4,0.03883429973106631,['04033']
3,0.05434351113675415,['04034']
4,0.047292685513297884,['04035']
5,0.01762586071989094,['04040']
5,0.04452756922905739,['04041']
5,0.04345269301527334,['04042']
5,0.043957536606745846,['04043']
4,0.04592794696908461,['04044']
5,0.047517933378018185,['04045']
5,0.01702165936633354,['04050']
5,0.036038464176695734,['04051']
5,0.03500160113728606,['04052']
5,0.044214773959081695,['04053']
4,0.039536684349713976,['04054']
5,0.037814879943288304,['04055']
5,0.047826269571234106,['04100']
5,0.07188977992626024,['04101']
5,0.06493455448556355,['04102']
5,0.0768457470261442,['04103']
4,0.07505742895225508,['04104']
5,0.07879793479840062,['04105']
5,0.14229063390855592,['04110']
5,0.4094072564470386,['04111']
5,0.3742656190935767,['04112']
5,0.5124231782579594,['04113']
4,0.49310565411766777,['04114']
5,0.5140425321214193,['04115']
5,0.11506190288449986,['04120']
5,0.38451142357852647,['04121']
5,0.3250958685812707,['04122']
5,0.5087687643019084,['04123']
4,0.4699942706963108,['04124']
5,0.5151904436663765,['04125']
4,0.20471994090652867,['04130']
4,0.5702370130667915,['04131']
4,0.5393200440906804,['04132']
4,0.6415811861340501,['04133']
3,0.6247976712583367,['04134']
4,0.6344988798960107,['04135']
5,0.15565174220148953,['04140']
5,0.5479149270216592,['04141']
5,0.5049313551551944,['04142']
5,0.6343366741543075,['04143']
4,0.6104612627145835,['04144']
5,0.6428527572287112,['04145']
5,0.25681416534356194,['04150']
5,0.5415976327256844,['04151']
5,0.533780843253421,['04152']
5,0.6095502464439916,['04153']
4,0.6085535212301493,['04154']
5,0.589361730440379,['04155']
5,0.04001617044187964,['04200']
5,0.06291043418954467,['04201']
5,0.05805790525349923,['04202']
5,0.06187575257926608,['04203']
4,0.06028789633738772,['04204']
5,0.0675330291479626,['04205']
5,0.1142428200884991,['04210']
5,0.370388556183643,['04211']
5,0.32717915055501046,['04212']
5,0.4938504046793246,['04213']
4,0.4591281270059478,['04214']
5,0.4907058871525228,['04215']
5,0.08359371780335151,['04220']
5,0.33446296513137463,['04221']
5,0.2756643095062008,['04222']
5,0.4527341422400283,['04223']
4,0.40858949353722823,['04224']
5,0.4824538475568756,['04225']
4,0.16430006785253928,['04230']
4,0.5447153562681883,['04231']
4,0.5040124566095762,['04232']
4,0.6351794955392314,['04233']
3,0.6179724615707279,['04234']
4,0.639976561045948,['04235']
5,0.13040753353628803,['04240']
5,0.5053982814223696,['04241']
5,0.44005508286832445,['04242']
5,0.6159659546981292,['04243']
4,0.57627095245715,['04244']
5,0.6293295408541744,['04245']
5,0.23850662994033994,['04250']
5,0.5396082893082027,['04251']
5,0.5285424863288766,['04252']
5,0.6180680070729179,['04253']
4,0.615212675248782,['04254']
5,0.5991890757212534,['04255']
5,0.106397024375492,['04300']
5,0.14522111134897447,['04301']
5,0.1261886866814678,['04302']
5,0.1487261714306194,['04303']
4,0.1408431876112581,['04304']
5,0.16307021577990524,['04305']
5,0.2866629065875543,['04310']
5,0.6588879203641975,['04311']
5,0.6215814706434858,['04312']
5,0.7479255901031792,['04313']
4,0.7293799680996778,['04314']
5,0.7422147230623722,['04315']
5,0.23491727511987084,['04320']
5,0.6271974632956,['04321']
5,0.5732432678798353,['04322']
5,0.7383185080393609,['04323']
4,0.7056308816454747,['04324']
5,0.7491626552575653,['04325']
4,0.39687966502583816,['04330']
4,0.7852091506022889,['04331']
4,0.7635418580584146,['04332']
4,0.8330502466229173,['04333']
3,0.8248698861199903,['04334']
4,0.8310599114313436,['04335']
5,0.32215025634334526,['04340']
5,0.7699665044181575,['04341']
5,0.734532644632997,['04342']
5,0.8294389081752694,['04343']
4,0.8140675018647143,['04344']
5,0.8355752213192819,['04345']
5,0.46834069614668883,['04350']
5,0.7642306759330283,['04351']
5,0.7590186140022845,['04352']
5,0.8165430719314354,['04353']
4,0.8101179782065112,['04354']
5,0.8035305668739929,['04355']
5,0.08266876281563505,['04400']
5,0.10912778396356564,['04401']
5,0.11059613129562389,['04402']
5,0.12540030785159298,['04403']
4,0.11781838861314732,['04404']
5,0.13436265179845897,['04405']
5,0.23578046065123606,['04410']
5,0.6153071798972929,['04411']
5,0.5723763823155387,['04412']
5,0.7271990788004296,['04413']
4,0.6999798395472443,['04414']
5,0.727481031760316,['04415']
5,0.17711009336947267,['04420']
5,0.5629159237140124,['04421']
5,0.49528876585275383,['04422']
5,0.7002485556745622,['04423']
4,0.6545638045101184,['04424']
5,0.7134125121845789,['04425']
4,0.32578372980834536,['04430']
4,0.7666144565904204,['04431']
4,0.7366407828091294,['04432']
4,0.8287854287297455,['04433']
3,0.8161695214634213,['04434']
4,0.8272148081237745,['04435']
5,0.2547348425503766,['04440']
5,0.7365726725335939,['04441']
5,0.6892464831559533,['04442']
5,0.8158401737392856,['04443']
4,0.7949724231234411,['04444']
5,0.8279536816696522,['04445']
5,0.45045173231464125,['04450']
5,0.7669532140250416,['04451']
5,0.7617160577345751,['04452']
5,0.8201712993595831,['04453']
4,0.8185259303905992,['04454']
5,0.8020043375332558,['04455']
4,0.1515226275809079,['04500']
4,0.17894353463852225,['04501']
4,0.16165807605257254,['04502']
4,0.18776851949451856,['04503']
3,0.16925756357468055,['04504']
4,0.19063807370731897,['04505']
4,0.29753746786680413,['04510']
4,0.619603272560358,['04511']
4,0.5978347568896333,['04512']
4,0.697935635381531,['04513']
3,0.6900430251719001,['04514']
4,0.6916523835285013,['04515']
4,0.2582814501828008,['04520']
4,0.6293852877240711,['04521']
4,0.5971165868370172,['04522']
4,0.7178941218314769,['04523']
3,0.6971594293155217,['04524']
4,0.7189161536856364,['04525']
3,0.39880930918263396,['04530']
3,0.7385716085645749,['04531']
3,0.7230096102678901,['04532']
3,0.7786159376708187,['04533']
2,0.7743029556702051,['04534']
3,0.7735909804446394,['04535']
4,0.3676493495974599,['04540']
4,0.7458872602115475,['04541']
4,0.7234096055175793,['04542']
4,0.7866318399128245,['04543']
3,0.7765869426825491,['04544']
4,0.7857347791660497,['04545']
4,0.4036779577369016,['04550']
4,0.694275561286139,['04551']
4,0.6878696942768767,['04552']
4,0.7441852059068189,['04553']
3,0.7442940765469654,['04554']
4,0.7313323557751926,['04555']
5,0.007012632439117314,['05000']
5,0.007566410804049881,['05001']
5,0.006803677480039735,['05002']
5,0.008983524904177356,['05003']
4,0.012219897168619806,['05004']
5,0.013211868003381606,['05005']
5,0.017120514076199387,['05010']
5,0.03685255336494079,['05011']
5,0.031125037475698055,['05012']
5,0.04629461159226834,['05013']
4,0.048165827070041724,['05014']
5,0.04395072182465418,['05015']
5,0.019076908337334372,['05020']
5,0.040703456242102254,['05021']
5,0.03416419687459174,['05022']
5,0.05321826647406212,['05023']
4,0.039465417736820885,['05024']
5,0.04487183602677392,['05025']
4,0.01898255133948731,['05030']
4,0.04320499934621927,['05031']
4,0.04645088632953817,['05032']
4,0.043321674220753364,['05033']
3,0.046126493034659634,['05034']
4,0.05805673073740074,['05035']
5,0.019273193210924692,['05040']
5,0.05126405241461966,['05041']
5,0.04493475922966566,['05042']
5,0.04961453627434804,['05043']
4,0.04167753095944267,['05044']
5,0.050166983463048084,['05045']
5,0.020163942963107785,['05050']
5,0.05471123512926376,['05051']
5,0.03134532283302521,['05052']
5,0.044755140160717743,['05053']
4,0.052030396644058105,['05054']
5,0.04216264715845378,['05055']
5,0.08202003592409494,['05100']
5,0.11163232057939478,['05101']
5,0.10094103233804316,['05102']
5,0.10982368786111846,['05103']
4,0.10537562761505019,['05104']
5,0.12240481997299849,['05105']
5,0.20292597567113624,['05110']
5,0.520929163074927,['05111']
5,0.4891567612980693,['05112']
5,0.6154260498909141,['05113']
4,0.6014739718273047,['05114']
5,0.6003846104238592,['05115']
5,0.16481675559947123,['05120']
5,0.50758582069699,['05121']
5,0.4628810992361727,['05122']
5,0.6169086900340885,['05123']
4,0.5888706138217101,['05124']
5,0.629394646943382,['05125']
4,0.29131627088329054,['05130']
4,0.659155908396767,['05131']
4,0.641617414103194,['05132']
4,0.7160252643613405,['05133']
3,0.7108651708789026,['05134']
4,0.7094341014636386,['05135']
5,0.24584454184836657,['05140']
5,0.652616906854047,['05141']
5,0.6208645546994916,['05142']
5,0.7195620847699217,['05143']
4,0.7049457208667229,['05144']
5,0.7228802089468179,['05145']
5,0.31755707255370585,['05150']
5,0.6241910637296899,['05151']
5,0.6147642313819504,['05152']
5,0.6803235598174481,['05153']
4,0.677741413634683,['05154']
5,0.6652912356903271,['05155']
5,0.07389180119912958,['05200']
5,0.10190251540037099,['05201']
5,0.09393132802280695,['05202']
5,0.10639885558459534,['05203']
4,0.10081236312251207,['05204']
5,0.10873342160484634,['05205']
5,0.20689466689080133,['05210']
5,0.561587940154498,['05211']
5,0.5209310827748566,['05212']
5,0.662628829741446,['05213']
4,0.6433801450509778,['05214']
5,0.6616066258483597,['05215']
5,0.16055061303726176,['05220']
5,0.5205787752435137,['05221']
5,0.46401345418736883,['05222']
5,0.6477884005786155,['05223']
4,0.6073541714806019,['05224']
5,0.6673013508961457,['05225']
4,0.30338861565130915,['05230']
4,0.7095660835886715,['05231']
4,0.6865725346112058,['05232']
4,0.7706425378364161,['05233']
3,0.7617013726619118,['05234']
4,0.770720278253751,['05235']
5,0.2471612681941499,['05240']
5,0.6902795324197029,['05241']
5,0.6461779611781081,['05242']
5,0.7654424728507658,['05243']
4,0.7460813353035867,['05244']
5,0.7735461109938184,['05245']
5,0.37449795091098664,['05250']
5,0.6888475288543249,['05251']
5,0.6868520550491115,['05252']
5,0.751274820126991,['05253']
4,0.7483543924875076,['05254']
5,0.7330957279568288,['05255']
5,0.18991035673636794,['05300']
5,0.21600976907184172,['05301']
5,0.20942549031372834,['05302']
5,0.2286213607670476,['05303']
4,0.2205076241275733,['05304']
5,0.23088149740700942,['05305']
5,0.39352579015361616,['05310']
5,0.7519609835246863,['05311']
5,0.7237511471990727,['05312']
5,0.8144130616306235,['05313']
4,0.8057986860804531,['05314']
5,0.8087083781171485,['05315']
5,0.33755685298581295,['05320']
5,0.743621221532326,['05321']
5,0.7015254176893577,['05322']
5,0.8191021772600109,['05323']
4,0.7990645702580078,['05324']
5,0.8254833876357152,['05325']
4,0.5255972836959054,['05330']
4,0.8451737693309803,['05331']
4,0.8319910586858955,['05332']
4,0.8762149675555992,['05333']
3,0.8699605621543505,['05334']
4,0.8741431136942985,['05335']
5,0.4554493385770852,['05340']
5,0.8416621977648884,['05341']
5,0.819725854726854,['05342']
5,0.8770068931374735,['05343']
4,0.867955325426353,['05344']
5,0.8797922891078791,['05345']
5,0.5602976522939908,['05350']
5,0.8197438088636462,['05351']
5,0.8162247225621714,['05352']
5,0.8576245571321512,['05353']
4,0.8589417534335153,['05354']
5,0.8470690169707439,['05355']
5,0.168035912864107,['05400']
5,0.1961005912271874,['05401']
5,0.18705861823434233,['05402']
5,0.2140846953302366,['05403']
4,0.20243832215871255,['05404']
5,0.22465581374063762,['05405']
5,0.4018502130963184,['05410']
5,0.7790298937190699,['05411']
5,0.7479055622421588,['05412']
5,0.8460842053722472,['05413']
4,0.8320349825544474,['05414']
5,0.8439171642014949,['05415']
5,0.3186224190697367,['05420']
5,0.7508815976773466,['05421']
5,0.702477345923086,['05422']
5,0.8375480830814795,['05423']
4,0.8105585604301031,['05424']
5,0.8468068915781485,['05425']
4,0.5279737895108123,['05430']
4,0.8707736594669379,['05431']
4,0.857810778395935,['05432']
4,0.9036988446417561,['05433']
3,0.8974970734658985,['05434']
4,0.9044597058777066,['05435']
5,0.43669873488460415,['05440']
5,0.8616284304740639,['05441']
5,0.831707678044762,['05442']
5,0.8995519719277413,['05443']
4,0.8893159897262286,['05444']
5,0.9057827175721789,['05445']
5,0.618326923885874,['05450']
5,0.8598120934736462,['05451']
5,0.8588323765231632,['05452']
5,0.8933858489503899,['05453']
4,0.8912418561750775,['05454']
5,0.8846025383328665,['05455']
4,0.1570940370296712,['05500']
4,0.1826373286780707,['05501']
4,0.18536588516623353,['05502']
4,0.1882365242825178,['05503']
3,0.19412815768407546,['05504']
4,0.20330697246805232,['05505']
4,0.3163182210062488,['05510']
4,0.6426555092605453,['05511']
4,0.6212169700719337,['05512']
4,0.720286840410695,['05513']
3,0.7111931638672119,['05514']
4,0.7100587597304541,['05515']
4,0.2765854994569931,['05520']
4,0.6560760658834861,['05521']
4,0.6154532785339688,['05522']
4,0.7378305900504131,['05523']
3,0.7141291500968282,['05524']
4,0.7372328526706685,['05525']
3,0.4295772464620228,['05530']
3,0.756399172406984,['05531']
3,0.7439272490649188,['05532']
3,0.7969439720609428,['05533']
2,0.7919223278638281,['05534']
3,0.7910182146354038,['05535']
4,0.3913043856750177,['05540']
4,0.763844829316124,['05541']
4,0.7428279760421249,['05542']
4,0.8008829867025699,['05543']
3,0.7937724319665918,['05544']
4,0.8012798308182818,['05545']
4,0.4177348763639496,['05550']
4,0.713036002720404,['05551']
4,0.7080974573101976,['05552']
4,0.762406654280063,['05553']
3,0.7625944572411979,['05554']
4,0.7488672450115773,['05555']
5,0.003041211517360802,['10000']
5,0.004463220599287491,['10001']
5,0.0052928636008670975,['10002']
5,0.005532940568697549,['10003']
4,0.00331657914228355,['10004']
5,0.004876338280759798,['10005']
5,0.004907611666620637,['10010']
5,0.017058362392862576,['10011']
5,0.0229311470179331,['10012']
5,0.02359485429762932,['10013']
4,0.017892302410444663,['10014']
5,0.021438950414108062,['10015']
5,0.004986740288149777,['10020']
5,0.01518980572587562,['10021']
5,0.01537533550023362,['10022']
5,0.024717456052298345,['10023']
4,0.023224885274854168,['10024']
5,0.020758525662439152,['10025']
4,0.009993828979063068,['10030']
4,0.02034367512467468,['10031']
4,0.025138870053092188,['10032']
4,0.03104508230729172,['10033']
3,0.03068421346320361,['10034']
4,0.0320858199800125,['10035']
5,0.007140319928129163,['10040']
5,0.013917387210864315,['10041']
5,0.019103071048099208,['10042']
5,0.034823152472583316,['10043']
4,0.023977238256659383,['10044']
5,0.03226064343783241,['10045']
5,0.006784730203575514,['10050']
5,0.021131474007857236,['10051']
5,0.021923405517643404,['10052']
5,0.02518743215796196,['10053']
4,0.026398543035355958,['10054']
5,0.028635460390835994,['10055']
5,0.0184723977226455,['10100']
5,0.029294060574382996,['10101']
5,0.03121689687487627,['10102']
5,0.03668758693114766,['10103']
4,0.032367266065326,['10104']
5,0.03871567235372429,['10105']
5,0.05673030428888936,['10110']
5,0.17774392735179054,['10111']
5,0.15805517294569454,['10112']
5,0.24119898457309982,['10113']
4,0.2203128025756341,['10114']
5,0.23413800160614498,['10115']
5,0.04056062878043221,['10120']
5,0.15509579492721914,['10121']
5,0.13584120442815678,['10122']
5,0.22422850762705154,['10123']
4,0.2155392636169697,['10124']
5,0.24257532448789976,['10125']
4,0.08045870146567481,['10130']
4,0.27525473691907104,['10131']
4,0.2484250804777098,['10132']
4,0.33266286835841274,['10133']
3,0.32319834402436415,['10134']
4,0.33176618790439194,['10135']
5,0.06290879276551592,['10140']
5,0.2510181142072652,['10141']
5,0.23228854459317608,['10142']
5,0.3338227681507828,['10143']
4,0.30931826209675256,['10144']
5,0.33827527204816465,['10145']
5,0.10831460367289494,['10150']
5,0.2575829909273439,['10151']
5,0.25543694040608744,['10152']
5,0.3147931064025162,['10153']
4,0.30545033922348863,['10154']
5,0.2892036701133086,['10155']
5,0.018847792004337866,['10200']
5,0.024694404476738437,['10201']
5,0.02398543438793771,['10202']
5,0.03448670356953054,['10203']
4,0.029964075628124164,['10204']
5,0.03214867666660808,['10205']
5,0.04605433693266278,['10210']
5,0.16249559704053285,['10211']
5,0.13455467185158687,['10212']
5,0.21349888048931961,['10213']
4,0.19874810224013018,['10214']
5,0.21114846153722777,['10215']
5,0.03439837277530091,['10220']
5,0.13094964801871825,['10221']
5,0.10914384038812257,['10222']
5,0.20067566832832048,['10223']
4,0.17643451874920213,['10224']
5,0.21265356793570322,['10225']
4,0.07461347754133867,['10230']
4,0.2488602641726693,['10231']
4,0.2185565233041547,['10232']
4,0.32022162722558123,['10233']
3,0.30396494898173354,['10234']
4,0.3194710905772044,['10235']
5,0.053381813544221744,['10240']
5,0.22851286906203627,['10241']
5,0.18904103078076556,['10242']
5,0.3012636925633116,['10243']
4,0.27054009440862575,['10244']
5,0.3128621495825488,['10245']
5,0.09598016270252424,['10250']
5,0.24878099834613837,['10251']
5,0.24172985174515688,['10252']
5,0.3047485609236999,['10253']
4,0.29876921297352077,['10254']
5,0.2933507522904816,['10255']
5,0.04677622508739733,['10300']
5,0.06648872682938639,['10301']
5,0.057211536545750945,['10302']
5,0.06462464996282018,['10303']
4,0.07245620554676536,['10304']
5,0.07655336798503144,['10305']
5,0.11550680382989077,['10310']
5,0.34755586989644327,['10311']
5,0.3194717172680108,['10312']
5,0.4493223705352728,['10313']
4,0.4256895772153702,['10314']
5,0.4488079365177115,['10315']
5,0.10370863874858854,['10320']
5,0.3205798077518284,['10321']
5,0.266407335705171,['10322']
5,0.43721141500257615,['10323']
4,0.3890282069900757,['10324']
5,0.4515534769608421,['10325']
4,0.16800110859953912,['10330']
4,0.5037969926086683,['10331']
4,0.46749722962058504,['10332']
4,0.5778307508016953,['10333']
3,0.5607040590873082,['10334']
