diff_n_comp,res,z
5,0.9045320035767661,['04013']
4,0.9075592825477481,['04014']
5,0.9010989331430995,['04015']
5,0.9324536697620915,['04020']
5,0.9219671452342595,['04021']
5,0.9293205213139533,['04022']
5,0.9160191723630865,['04023']
4,0.9198985039659128,['04024']
5,0.9103850278874068,['04025']
4,0.9257978264716396,['04030']
4,0.9022504259882762,['04031']
4,0.9054453111210682,['04032']
4,0.8844297029515137,['04033']
3,0.8885823941586454,['04034']
4,0.8828815158594112,['04035']
5,0.9317943001441097,['04040']
5,0.9093858065451361,['04041']
5,0.9192354015886478,['04042']
5,0.8987859402495402,['04043']
4,0.9009896640908254,['04044']
5,0.8856193045074957,['04045']
5,0.8899096909695651,['04050']
5,0.8879160050648108,['04051']
5,0.8840917231576075,['04052']
5,0.8763071008445953,['04053']
4,0.8711925486916768,['04054']
5,0.8776737651209849,['04055']
5,0.6471242006283039,['04100']
5,0.622307529395143,['04101']
5,0.6277797981725524,['04102']
5,0.6140023570076605,['04103']
4,0.6180762546067666,['04104']
5,0.6037370142000736,['04105']
5,0.486529853505867,['04110']
5,0.26859284904280656,['04111']
5,0.3055033596301694,['04112']
5,0.19696666224267392,['04113']
4,0.222151818292395,['04114']
5,0.19022410867558018,['04115']
5,0.5730916137497614,['04120']
5,0.3400841678145815,['04121']
5,0.3908591525378821,['04122']
5,0.2424445093825418,['04123']
4,0.28226949469900103,['04124']
5,0.21823781306423592,['04125']
4,0.44566424681014977,['04130']
4,0.17352326334100293,['04131']
4,0.20001232448971132,['04132']
4,0.12263324612459814,['04133']
3,0.1358439576386913,['04134']
4,0.12053366878045517,['04135']
5,0.530342459522595,['04140']
5,0.21319794301681194,['04141']
5,0.25646632962770793,['04142']
5,0.14276075877677413,['04143']
4,0.16405809317611292,['04144']
5,0.1313025586817562,['04145']
5,0.2839599478058913,['04150']
5,0.14985397233589332,['04151']
5,0.15494572514586302,['04152']
5,0.11955642775158172,['04153']
4,0.12086486109061721,['04154']
5,0.12647459920693105,['04155']
5,0.8350541794294976,['04200']
5,0.8093472711717683,['04201']
5,0.8172770261652912,['04202']
5,0.7955557931984835,['04203']
4,0.8106872777709861,['04204']
5,0.8026377617956187,['04205']
5,0.7210228471686101,['04210']
5,0.476550226725797,['04211']
5,0.5203539466488717,['04212']
5,0.37120856843752376,['04213']
4,0.40088937960588256,['04214']
5,0.35905565585712285,['04215']
5,0.7867753925573602,['04220']
5,0.5474673027090339,['04221']
5,0.6020856497532417,['04222']
5,0.4230469037835688,['04223']
4,0.47648650685202265,['04224']
5,0.3961947322326139,['04225']
4,0.6763457009295666,['04230']
4,0.32558559929307274,['04231']
4,0.36683122104409893,['04232']
4,0.2438964547872395,['04233']
3,0.26402209329498744,['04234']
4,0.2377758277599959,['04235']
5,0.7376295733033323,['04240']
5,0.3836197440072634,['04241']
5,0.44272606299329254,['04242']
5,0.2743614521386287,['04243']
4,0.3098855469717294,['04244']
5,0.25547797979265113,['04245']
5,0.5239036944071627,['04250']
5,0.2971062378914742,['04251']
5,0.3054378281355945,['04252']
5,0.24036790919253573,['04253']
4,0.24202344988713284,['04254']
5,0.2549050123162088,['04255']
5,0.6005042481234258,['04300']
5,0.5798005865155405,['04301']
5,0.5881267851274204,['04302']
5,0.5698892177467626,['04303']
4,0.572986335812785,['04304']
5,0.5533413790840683,['04305']
5,0.40944561686104136,['04310']
5,0.1544574142525523,['04311']
5,0.18190681781721388,['04312']
5,0.10102975188369674,['04313']
4,0.1155465001231502,['04314']
5,0.09770233537283046,['04315']
5,0.4984336342594581,['04320']
5,0.2010902706550262,['04321']
5,0.24739099974932252,['04322']
5,0.12332066989913194,['04323']
4,0.15036322002498229,['04324']
5,0.11158498133436065,['04325']
4,0.3383859548556259,['04330']
4,0.08254481774243132,['04331']
4,0.0991806655662802,['04332']
4,0.05469588795642812,['04333']
3,0.06160983468511275,['04334']
4,0.053573897544206696,['04335']
5,0.43249377562838853,['04340']
5,0.10564858092050738,['04341']
5,0.13350497507573741,['04342']
5,0.06446516582954374,['04343']
4,0.07713193187376838,['04344']
5,0.059101375614931076,['04345']
5,0.20012270468085303,['04350']
5,0.07524155990437696,['04351']
5,0.07662838414447015,['04352']
5,0.05460992195983997,['04353']
4,0.05576927450313681,['04354']
5,0.059728207620424766,['04355']
5,0.7945526629778801,['04400']
5,0.7598233003631347,['04401']
5,0.7762915924427898,['04402']
5,0.7624645465824157,['04403']
4,0.7638939401435466,['04404']
5,0.7458052490915849,['04405']
5,0.6182963595906681,['04410']
5,0.28720559302017634,['04411']
5,0.3315005293862108,['04412']
5,0.19483765834947442,['04413']
4,0.21804725454723747,['04414']
5,0.18761407819449424,['04415']
5,0.6981179556735796,['04420']
5,0.35205522073476,['04421']
5,0.4127051046307871,['04422']
5,0.22879422982935527,['04423']
4,0.27103002646001234,['04424']
5,0.21079485449496843,['04425']
4,0.5389429162325623,['04430']
4,0.1598914787269601,['04431']
4,0.18847721239929502,['04432']
4,0.10928793256913633,['04433']
3,0.12054114985100296,['04434']
4,0.10668546386392497,['04435']
5,0.6300224421478542,['04440']
5,0.19866466044079162,['04441']
5,0.24312709618718428,['04442']
5,0.12443535328335947,['04443']
4,0.14808957083250607,['04444']
5,0.11558501724546759,['04445']
5,0.3738222735515393,['04450']
5,0.14950332830953053,['04451']
5,0.15296992904657186,['04452']
5,0.10956611130595509,['04453']
4,0.11177385815606303,['04454']
5,0.11937139188223828,['04455']
4,0.02772376903731441,['04500']
4,0.02583740150451767,['04501']
4,0.02668996136368611,['04502']
4,0.025143078022280538,['04503']
3,0.02589163739656027,['04504']
4,0.023851515023411974,['04505']
4,0.013661428766074823,['04510']
4,0.004545696386107131,['04511']
4,0.005516195371264879,['04512']
4,0.002941926064340061,['04513']
3,0.0033692538218146892,['04514']
4,0.002795972982116482,['04515']
4,0.019988816636683008,['04520']
4,0.006465400751245987,['04521']
4,0.008224787581806342,['04522']
4,0.00378313039367059,['04523']
3,0.00469910651868127,['04524']
4,0.003343308719062145,['04525']
3,0.011133135195393828,['04530']
3,0.002436310255708607,['04531']
3,0.002953528895067292,['04532']
3,0.0016132881923585699,['04533']
2,0.0017991207463083122,['04534']
3,0.0015658976635862288,['04535']
4,0.016499393193047183,['04540']
4,0.003171978215943158,['04541']
4,0.004106631618979668,['04542']
4,0.0019079135248497117,['04543']
3,0.002283031618105713,['04544']
4,0.0017300268056264798,['04545']
4,0.0052745960659968715,['04550']
4,0.00211412859571068,['04551']
4,0.0021653932732458698,['04552']
4,0.0015670435157604434,['04553']
3,0.001586374443989023,['04554']
4,0.0016988418007369234,['04555']
5,0.9129978265958747,['05000']
5,0.9042156767312718,['05001']
5,0.9106126346073868,['05002']
5,0.8998455415095201,['05003']
4,0.9044231156806559,['05004']
5,0.9001194518130151,['05005']
5,0.8792913043564564,['05010']
5,0.8404904052465183,['05011']
5,0.8544008481067814,['05012']
5,0.8199898632238058,['05013']
4,0.8358193981559774,['05014']
5,0.8109051965089665,['05015']
5,0.9018592287756013,['05020']
5,0.8698038560489098,['05021']
5,0.8809386275654473,['05022']
5,0.8523742204596664,['05023']
4,0.8606258506427886,['05024']
5,0.8369680877820889,['05025']
4,0.8740706394365408,['05030']
4,0.8089634458163372,['05031']
4,0.8225113140241914,['05032']
4,0.7794555310502442,['05033']
3,0.7951495139723685,['05034']
4,0.7727859699401525,['05035']
5,0.8928017636770325,['05040']
5,0.8421711957817141,['05041']
5,0.8582706121803847,['05042']
5,0.8049496029940371,['05043']
4,0.8187048701975429,['05044']
5,0.7952892836026356,['05045']
5,0.8078254080619761,['05050']
5,0.7728134505870837,['05051']
5,0.7802795520176964,['05052']
5,0.754644867678216,['05053']
4,0.7608172187873117,['05054']
5,0.7647761776735055,['05055']
5,0.39772680150300205,['05100']
5,0.3742221898698237,['05101']
5,0.3826092767456571,['05102']
5,0.3673639736675123,['05103']
4,0.380983702079629,['05104']
5,0.357620311235552,['05105']
5,0.2482243907404395,['05110']
5,0.10852813424153121,['05111']
5,0.12676130650836206,['05112']
5,0.07306439515913062,['05113']
4,0.08305849278918354,['05114']
5,0.06958448147042111,['05115']
5,0.32596156880373667,['05120']
5,0.1427998311685068,['05121']
5,0.17419007371968467,['05122']
5,0.09108062236041066,['05123']
4,0.11122895515395535,['05124']
5,0.08145942386950948,['05125']
4,0.21712303151599344,['05130']
4,0.06139843884161363,['05131']
4,0.0731513525732891,['05132']
4,0.042057926987699897,['05133']
3,0.046666879616749216,['05134']
4,0.041246423732190896,['05135']
5,0.2846752608167892,['05140']
5,0.07949125590515227,['05141']
5,0.09874017074203971,['05142']
5,0.048948650659975265,['05143']
4,0.058837420969800165,['05144']
5,0.04513230669854351,['05145']
5,0.11697214385584762,['05150']
5,0.053508102438449966,['05151']
5,0.05517560183005928,['05152']
5,0.040776990407078884,['05153']
4,0.041375041773941516,['05154']
5,0.043726806770976345,['05155']
5,0.6724900920594677,['05200']
5,0.6487086239140379,['05201']
5,0.6595040932836977,['05202']
5,0.6450055083011859,['05203']
4,0.6499766254551314,['05204']
5,0.632715157486209,['05205']
5,0.5001454144575075,['05210']
5,0.23250529519369492,['05211']
5,0.26848740802384446,['05212']
5,0.15833433592119026,['05213']
4,0.1790792759696211,['05214']
5,0.15228777801971285,['05215']
5,0.582138122600918,['05220']
5,0.2899486869319185,['05221']
5,0.34598916660563916,['05222']
5,0.19401584496727023,['05223']
4,0.22659445496894573,['05224']
5,0.1734259864070654,['05225']
4,0.43763715591794805,['05230']
4,0.1339703550007864,['05231']
4,0.15783236778582468,['05232']
4,0.09074979671140081,['05233']
3,0.10075696831483144,['05234']
4,0.089719157533867,['05235']
5,0.5274974996074412,['05240']
5,0.1657816292980863,['05241']
5,0.20531428401512694,['05242']
5,0.10649127606954045,['05243']
4,0.1233667108296787,['05244']
5,0.0963750218553421,['05245']
5,0.27900186815677014,['05250']
5,0.11984211234802968,['05251']
5,0.1227693920991347,['05252']
5,0.0896715500716721,['05253']
4,0.09139621409177968,['05254']
5,0.09833387327352884,['05255']
5,0.3495753205543738,['05300']
5,0.3313322336857111,['05301']
5,0.3351820578725593,['05302']
5,0.3258786367553781,['05303']
4,0.3300962714060367,['05304']
5,0.3074782650164967,['05305']
5,0.18468165416938237,['05310']
5,0.05424124300110055,['05311']
5,0.0660976875055427,['05312']
5,0.03358137578462903,['05313']
4,0.03884592501517224,['05314']
5,0.03263102491392181,['05315']
5,0.2571948968933482,['05320']
5,0.07354553501075213,['05321']
5,0.0947148772707299,['05322']
5,0.04203385251377752,['05323']
4,0.05202480249953249,['05324']
5,0.03748214118423908,['05325']
4,0.14400036352909534,['05330']
4,0.027113319215334605,['05331']
4,0.03293819131946324,['05332']
4,0.017553037241692486,['05333']
3,0.019711659206399605,['05334']
4,0.017166715699509838,['05335']
5,0.20362983016523917,['05340']
5,0.03477570798636886,['05341']
5,0.045740058933720934,['05342']
5,0.020668005695807488,['05343']
4,0.025020589892249992,['05344']
5,0.01860609405931713,['05345']
5,0.07506067398954891,['05350']
5,0.02439110819723377,['05351']
5,0.02536350289170485,['05352']
5,0.017588720577998568,['05353']
4,0.0177314817401016,['05354']
5,0.01925599457491291,['05355']
5,0.6056000319493156,['05400']
5,0.5801982458919721,['05401']
5,0.5830980239718166,['05402']
5,0.5652152043698107,['05403']
4,0.5708006292869342,['05404']
5,0.5474505501652824,['05405']
5,0.3721700800333045,['05410']
5,0.11212272476592043,['05411']
5,0.1350196366704561,['05412']
5,0.06941788738941619,['05413']
4,0.07964185131870126,['05414']
5,0.06682814989175301,['05415']
5,0.471793532966579,['05420']
5,0.14562499556732006,['05421']
5,0.1864927391964894,['05422']
5,0.08673543945858293,['05423']
4,0.10663713135343905,['05424']
5,0.07646076965552265,['05425']
4,0.29121451927652653,['05430']
4,0.05567445186836988,['05431']
4,0.06731426643798534,['05432']
4,0.03601638704773422,['05433']
3,0.04089048473464156,['05434']
4,0.035496243733962776,['05435']
5,0.3778103930863606,['05440']
5,0.07164424920860996,['05441']
5,0.09249216075237722,['05442']
5,0.04232705452636008,['05443']
4,0.050553621918378665,['05444']
5,0.03840041850661247,['05445']
5,0.16567807976423982,['05450']
5,0.051188684359211326,['05451']
5,0.05298635004616001,['05452']
5,0.036715899071113244,['05453']
4,0.03669666252303739,['05454']
5,0.03973441610941114,['05455']
4,0.0093675713467857,['05500']
4,0.008840952418695402,['05501']
4,0.00906358420709595,['05502']
4,0.008521010594372928,['05503']
3,0.00880731461892846,['05504']
4,0.008106006103230968,['05505']
4,0.004500742365972614,['05510']
4,0.0014325766431707015,['05511']
4,0.001739884074232493,['05512']
4,0.0009185129293514919,['05513']
3,0.00105086522162504,['05514']
4,0.0008764528857738174,['05515']
4,0.006645463759869787,['05520']
4,0.0020393400039240184,['05521']
4,0.002589211263288906,['05522']
4,0.0011764490066493505,['05523']
3,0.001450949655028165,['05524']
4,0.0010408181946823696,['05525']
3,0.003629404517392723,['05530']
3,0.0007543389267893035,['05531']
3,0.0009232332104153223,['05532']
3,0.0004950160778121463,['05533']
2,0.0005574305620875558,['05534']
3,0.0004853113508723208,['05535']
4,0.005387990221406159,['05540']
4,0.000982526909514445,['05541']
4,0.0012720235551193003,['05542']
4,0.000588764613240211,['05543']
3,0.0007030568422015332,['05544']
4,0.0005345168242694402,['05545']
4,0.0017040977471548871,['05550']
4,0.0006560652144150144,['05551']
4,0.0006765347729227747,['05552']
4,0.000489293450132636,['05553']
3,0.0004927108302201546,['05554']
4,0.0005246836646228509,['05555']
5,0.9343993899173229,['10000']
5,0.9363762921300149,['10001']
5,0.9381159236683357,['10002']
5,0.9368648026903084,['10003']
4,0.9371987464683494,['10004']
5,0.9393948793505235,['10005']
5,0.9280155843227207,['10010']
5,0.9205881810795007,['10011']
5,0.9219636696280334,['10012']
5,0.9104709047924312,['10013']
4,0.9121614575175856,['10014']
5,0.9017987065070774,['10015']
5,0.9387198014602455,['10020']
5,0.9277078363587662,['10021']
5,0.924815349081772,['10022']
5,0.9179983828277826,['10023']
4,0.920257236261286,['10024']
5,0.9177191494193184,['10025']
4,0.9270484266816861,['10030']
4,0.9042947346173816,['10031']
4,0.9129070084498347,['10032']
4,0.8928737291583386,['10033']
3,0.9029910754614968,['10034']
4,0.894654210385341,['10035']
5,0.9362030667530012,['10040']
5,0.9142895468413768,['10041']
5,0.9199670309060203,['10042']
5,0.9062485266257275,['10043']
4,0.9071789200070495,['10044']
5,0.8930677969728694,['10045']
5,0.9056843388556673,['10050']
5,0.8969524898637891,['10051']
5,0.8924450013851772,['10052']
5,0.8906215412170669,['10053']
4,0.8928793039837277,['10054']
5,0.8917789872061972,['10055']
5,0.694680658760252,['10100']
5,0.6792900018194641,['10101']
5,0.6858930193318759,['10102']
5,0.6659113380451392,['10103']
4,0.6770265845976688,['10104']
5,0.6609063405301265,['10105']
5,0.5719580950601986,['10110']
5,0.41290430735740413,['10111']
5,0.4540814700286334,['10112']
5,0.34875042660295813,['10113']
4,0.37331842935206355,['10114']
5,0.3311624992209883,['10115']
5,0.6503650320976587,['10120']
5,0.4966184044225593,['10121']
5,0.5342284799778046,['10122']
5,0.4122449598586515,['10123']
4,0.4499590583932455,['10124']
5,0.38146201397062657,['10125']
4,0.5446118025662572,['10130']
4,0.3250024912963656,['10131']
4,0.3558915324471671,['10132']
4,0.2582780418636882,['10133']
3,0.2767128606681759,['10134']
4,0.25051721902681157,['10135']
5,0.6233326875280661,['10140']
5,0.38239411368273973,['10141']
5,0.4336250364330176,['10142']
5,0.29125269399600445,['10143']
4,0.3275494931611339,['10144']
5,0.27440160472229236,['10145']
5,0.37858289682442026,['10150']
5,0.2782165676357075,['10151']
5,0.27950427301493735,['10152']
5,0.24010620644800246,['10153']
4,0.24110774084244194,['10154']
5,0.2499797939540415,['10155']
5,0.8600045797037495,['10200']
5,0.8526257756129566,['10201']
5,0.8525978354062332,['10202']
5,0.8455109224412932,['10203']
4,0.8464170020760148,['10204']
5,0.837144402091308,['10205']
5,0.7942445917519103,['10210']
5,0.6660214463782156,['10211']
5,0.696646290099037,['10212']
5,0.5930903788392511,['10213']
4,0.6168102326715124,['10214']
5,0.5777541193616443,['10215']
5,0.8388533917449016,['10220']
5,0.7212958383597946,['10221']
5,0.7567444266499636,['10222']
5,0.6441441982801503,['10223']
4,0.6808013308238238,['10224']
5,0.6177495674897303,['10225']
4,0.77220494761171,['10230']
4,0.5555534164709844,['10231']
4,0.5967761799001456,['10232']
4,0.47511599203640437,['10233']
3,0.5026521317391968,['10234']
4,0.4728663084661199,['10235']
5,0.8159345758558131,['10240']
5,0.6110495859655006,['10241']
5,0.6651762621793395,['10242']
5,0.5182502024285696,['10243']
4,0.5537403699972006,['10244']
5,0.4967629731647213,['10245']
5,0.6548534395861152,['10250']
5,0.5210677180207576,['10251']
5,0.5217529789898989,['10252']
5,0.46226953436392726,['10253']
4,0.46625500244760676,['10254']
5,0.48004266086318875,['10255']
5,0.6829396606003041,['10300']
5,0.6573737332569312,['10301']
5,0.6686674337588718,['10302']
5,0.6490031122505088,['10303']
4,0.6612692827199158,['10304']
5,0.6403463278158115,['10305']
5,0.5374651628089848,['10310']
5,0.3258460481071758,['10311']
5,0.3637309754071241,['10312']
5,0.24691096084124065,['10313']
4,0.27478485965957966,['10314']
5,0.2383237121996475,['10315']
5,0.6154890862224247,['10320']
5,0.4046257982461124,['10321']
5,0.45533226508445507,['10322']
5,0.300201034332396,['10323']
4,0.3403432083743469,['10324']
5,0.2740127974717634,['10325']
4,0.50084306296557,['10330']
4,0.21948638060627682,['10331']
