solver,time,attacker,|Q|,|X|,|T|,rho,k,EU,Lower,Upper
SA_D,225,att,20,20,20,0.95,100,1.5238224540551342,0.9452631221145498,2.1023817859957186
SA_D,240,att,20,20,20,0.95,100,1.5306177900854805,0.9456894763093823,2.1155461038615786
SA_D,255,att,20,20,20,0.95,100,1.617685063007731,0.9826499624853988,2.2527201635300633
SA_D,270,att,20,20,20,0.95,100,1.693444201092953,1.0416222758757234,2.3452661263101824
SA_D,285,att,20,20,20,0.95,100,1.693444201092953,1.0416222758757234,2.3452661263101824
SA_D,300,att,20,20,20,0.95,100,1.707235405061573,1.0683613358495578,2.346109474273588
SA_D,315,att,20,20,20,0.95,100,1.717093950303107,1.089306895412514,2.3448810051937
SA_D,330,att,20,20,20,0.95,100,1.7195500888704855,1.0940068356314865,2.3450933421094846
SA_D,345,att,20,20,20,0.95,100,1.7195500888704855,1.0940068356314865,2.3450933421094846
SA_D,360,att,20,20,20,0.95,100,1.8637444609434717,1.3356747717292263,2.391814150157717
SA_D,375,att,20,20,20,0.95,100,1.8637444609434717,1.3356747717292263,2.391814150157717
SA_D,390,att,20,20,20,0.95,100,1.8649892210658592,1.3347562107272153,2.395222231404503
SA_D,405,att,20,20,20,0.95,100,1.9403639750330641,1.4295206692570264,2.451207280809102
SA_D,420,att,20,20,20,0.95,100,1.9403639750330641,1.4295206692570264,2.451207280809102
SA_D,435,att,20,20,20,0.95,100,1.9403639750330641,1.4295206692570264,2.451207280809102
SA_D,450,att,20,20,20,0.95,100,1.942808264685069,1.4293317939547154,2.456284735415423
SA_D,465,att,20,20,20,0.95,100,1.9432356111543343,1.4292511021062242,2.4572201202024444
SA_D,480,att,20,20,20,0.95,100,1.9432356111543343,1.4292511021062242,2.4572201202024444
SA_D,495,att,20,20,20,0.95,100,1.9432356111543343,1.4292511021062242,2.4572201202024444
SA_D,510,att,20,20,20,0.95,100,1.9432356111543343,1.4292511021062242,2.4572201202024444
SA_D,525,att,20,20,20,0.95,100,1.9472109585170472,1.427849889439008,2.4665720275950864
SA_D,540,att,20,20,20,0.95,100,1.988045035123293,1.5139964649694626,2.4620936052771234
SA_D,555,att,20,20,20,0.95,100,2.0059373451004747,1.5036322196894618,2.5082424705114876
SA_D,570,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,585,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,600,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,615,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,630,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,645,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,660,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,675,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,690,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,705,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,720,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,735,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,750,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,765,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,780,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,795,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,810,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,825,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,840,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,855,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,870,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,885,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,900,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,915,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,930,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,945,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,960,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,975,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,990,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1005,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1020,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1035,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1050,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1065,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1080,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1095,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1110,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1125,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1140,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1155,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1170,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1185,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,1200,att,20,20,20,0.95,100,2.006913992936142,1.5040623613186985,2.5097656245535855
SA_D,15,att,20,20,20,0.75,10000,-17.889381713845285,-20.7436565412234,-15.035106886467169
SA_D,30,att,20,20,20,0.75,10000,-16.157783300425955,-19.128294005317333,-13.187272595534576
SA_D,45,att,20,20,20,0.75,10000,-14.449037035167674,-17.33075987997796,-11.567314190357386
SA_D,60,att,20,20,20,0.75,10000,-12.064241856309325,-16.522995057500488,-7.60548865511816
SA_D,75,att,20,20,20,0.75,10000,-10.0517168775703,-15.355160291397546,-4.748273463743054
SA_D,90,att,20,20,20,0.75,10000,-5.897090039070483,-11.869750120119026,0.07557004197805828
SA_D,105,att,20,20,20,0.75,10000,-3.8898308013861773,-10.49917754152452,2.7195159387521657
SA_D,120,att,20,20,20,0.75,10000,-2.113063594911467,-6.101346309457874,1.8752191196349393
SA_D,135,att,20,20,20,0.75,10000,-1.088122886624268,-4.9838501891036735,2.807604415855138
SA_D,150,att,20,20,20,0.75,10000,-0.5324285199283062,-3.611633473975723,2.546776434119111
SA_D,165,att,20,20,20,0.75,10000,-0.16526810204589415,-3.2215689424261824,2.891032738334394
SA_D,180,att,20,20,20,0.75,10000,-0.12313633080498639,-3.226161166281237,2.9798885046712646
SA_D,195,att,20,20,20,0.75,10000,0.37450827431080713,-0.6358316321252663,1.3848481807468804
SA_D,210,att,20,20,20,0.75,10000,0.6765448784550159,-0.02219631396658006,1.3752860708766117
SA_D,225,att,20,20,20,0.75,10000,0.7337805650005166,0.10787625780354881,1.3596848721974844
SA_D,240,att,20,20,20,0.75,10000,0.7351908640609593,0.10842868398733241,1.3619530441345864
SA_D,255,att,20,20,20,0.75,10000,0.8330029633061897,0.8123367795880687,0.8536691470243107
SA_D,270,att,20,20,20,0.75,10000,0.833297113405596,0.8126577868751735,0.8539364399360184
SA_D,285,att,20,20,20,0.75,10000,0.8345291051700535,0.8166624662965771,0.8523957440435299
SA_D,300,att,20,20,20,0.75,10000,0.8345291051700535,0.8166624662965771,0.8523957440435299
SA_D,315,att,20,20,20,0.75,10000,0.836181525777399,0.8211274075369073,0.8512356440178908
SA_D,330,att,20,20,20,0.75,10000,0.8468280089344156,0.7761954190670517,0.9174605988017794
SA_D,345,att,20,20,20,0.75,10000,0.8473613201794556,0.7772036372512923,0.917519003107619
SA_D,360,att,20,20,20,0.75,10000,0.8473613201794556,0.7772036372512923,0.917519003107619
SA_D,375,att,20,20,20,0.75,10000,0.8473613201794556,0.7772036372512923,0.917519003107619
SA_D,390,att,20,20,20,0.75,10000,0.8547829522091291,0.7733553090053475,0.9362105954129107
SA_D,405,att,20,20,20,0.75,10000,0.8560901625704418,0.7756748464833211,0.9365054786575625
SA_D,420,att,20,20,20,0.75,10000,0.8560901625704418,0.7756748464833211,0.9365054786575625
SA_D,435,att,20,20,20,0.75,10000,0.8560901625704418,0.7756748464833211,0.9365054786575625
SA_D,450,att,20,20,20,0.75,10000,0.8572066607100475,0.77834404635618,0.9360692750639149
SA_D,465,att,20,20,20,0.75,10000,0.8572066607100475,0.77834404635618,0.9360692750639149
SA_D,480,att,20,20,20,0.75,10000,0.8572066607100475,0.77834404635618,0.9360692750639149
SA_D,495,att,20,20,20,0.75,10000,0.8572066607100475,0.77834404635618,0.9360692750639149
SA_D,510,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,525,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,540,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,555,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,570,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,585,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,600,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,615,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,630,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,645,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,660,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,675,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,690,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,705,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,720,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,735,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,750,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,765,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,780,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,795,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,810,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,825,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,840,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,855,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,870,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,885,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,900,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,915,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,930,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,945,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,960,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,975,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,990,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1005,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1020,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1035,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1050,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1065,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1080,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1095,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1110,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1125,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1140,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1155,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1170,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1185,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,1200,att,20,20,20,0.75,10000,0.8572779924725651,0.7784941062766237,0.9360618786685064
SA_D,15,att,20,20,20,0.75,100,-17.506789445336164,-20.959145764708126,-14.0544331259642
SA_D,30,att,20,20,20,0.75,100,-14.398418929327361,-16.758011389944205,-12.038826468710518
SA_D,45,att,20,20,20,0.75,100,-13.040303014564778,-15.836130323359772,-10.244475705769784
SA_D,60,att,20,20,20,0.75,100,-11.00461967602509,-15.630582923896128,-6.378656428154052
SA_D,75,att,20,20,20,0.75,100,-9.347270635760003,-13.574417487868583,-5.1201237836514215
SA_D,90,att,20,20,20,0.75,100,-7.39707466519382,-11.106508366905274,-3.687640963482367
SA_D,105,att,20,20,20,0.75,100,-4.848531365500566,-10.379513626207181,0.68245089520605
SA_D,120,att,20,20,20,0.75,100,-3.2152828534162934,-7.594547472282172,1.1639817654495852
SA_D,135,att,20,20,20,0.75,100,-2.2741239529283694,-7.146805015810683,2.598557109953944
SA_D,150,att,20,20,20,0.75,100,-0.9026243522188694,-3.775644251939663,1.9703955475019241
SA_D,165,att,20,20,20,0.75,100,-0.25966668445029134,-3.1818463045716645,2.662512935671082
SA_D,180,att,20,20,20,0.75,100,-0.03485775067140795,-2.426006561008644,2.3562910596658284
SA_D,195,att,20,20,20,0.75,100,0.46548740785974446,-1.0737795214629975,2.0047543371824865
SA_D,210,att,20,20,20,0.75,100,0.6737686238640499,-0.023441014206433186,1.370978261934533
SA_D,225,att,20,20,20,0.75,100,0.7901348871322085,0.4801662554547964,1.1001035188096204
SA_D,240,att,20,20,20,0.75,100,0.7914870548494648,0.48018124037192994,1.1027928693269997
SA_D,255,att,20,20,20,0.75,100,0.7920183796404985,0.48033686795656155,1.1036998913244354
SA_D,270,att,20,20,20,0.75,100,0.8019433527067292,0.4765637585906669,1.1273229468227917
SA_D,285,att,20,20,20,0.75,100,0.8057044128138806,0.49242987491092105,1.1189789507168402
SA_D,300,att,20,20,20,0.75,100,0.8072438258546427,0.49274075180853416,1.1217468999007512
SA_D,315,att,20,20,20,0.75,100,0.8146189596699009,0.4913561782003685,1.1378817411394335
SA_D,330,att,20,20,20,0.75,100,0.8152776249194872,0.49167255468014004,1.1388826951588342
SA_D,345,att,20,20,20,0.75,100,0.8513869441406456,0.641163603053604,1.0616102852276872
SA_D,360,att,20,20,20,0.75,100,0.8548995998278925,0.6420963175215894,1.0677028821341956
SA_D,375,att,20,20,20,0.75,100,0.8548995998278925,0.6420963175215894,1.0677028821341956
SA_D,390,att,20,20,20,0.75,100,0.8548995998278925,0.6420963175215894,1.0677028821341956
SA_D,405,att,20,20,20,0.75,100,0.8548995998278925,0.6420963175215894,1.0677028821341956
SA_D,420,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,435,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,450,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,465,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,480,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,495,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,510,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,525,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,540,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,555,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,570,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,585,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,600,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,615,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,630,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,645,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,660,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,675,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,690,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,705,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,720,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,735,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,750,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,765,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,780,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,795,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,810,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,825,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,840,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,855,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,870,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,885,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,900,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,915,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,930,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,945,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,960,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,975,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,990,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1005,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1020,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1035,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1050,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1065,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1080,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1095,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1110,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1125,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1140,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1155,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1170,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1185,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,1200,att,20,20,20,0.75,100,0.855752075574906,0.6428598634675651,1.0686442876822468
SA_D,15,dd,20,20,20,0.95,10000,-13.954757943827895,-20.02186282312468,-7.887653064531112
SA_D,30,dd,20,20,20,0.95,10000,-13.441254298320557,-19.045710303598348,-7.836798293042763
SA_D,45,dd,20,20,20,0.95,10000,-13.268235136764009,-18.55844363080753,-7.978026642720487
SA_D,60,dd,20,20,20,0.95,10000,-13.191303939391322,-18.263529514860537,-8.119078363922108
SA_D,75,dd,20,20,20,0.95,10000,-12.806065140455495,-17.809290256181338,-7.802840024729652
SA_D,90,dd,20,20,20,0.95,10000,-12.361585759932764,-16.433671573006794,-8.289499946858733
SA_D,105,dd,20,20,20,0.95,10000,-12.361585759932764,-16.433671573006794,-8.289499946858733
SA_D,120,dd,20,20,20,0.95,10000,-12.329658431410598,-16.298278207021593,-8.361038655799605
SA_D,135,dd,20,20,20,0.95,10000,-12.329658431410598,-16.298278207021593,-8.361038655799605
SA_D,150,dd,20,20,20,0.95,10000,-12.120484072062117,-15.984679852432869,-8.256288291691366
SA_D,165,dd,20,20,20,0.95,10000,-12.120484072062117,-15.984679852432869,-8.256288291691366
SA_D,180,dd,20,20,20,0.95,10000,-12.120484072062117,-15.984679852432869,-8.256288291691366
SA_D,195,dd,20,20,20,0.95,10000,-12.120484072062117,-15.984679852432869,-8.256288291691366
SA_D,210,dd,20,20,20,0.95,10000,-12.120484072062117,-15.984679852432869,-8.256288291691366
SA_D,225,dd,20,20,20,0.95,10000,-11.908976725987866,-15.238686367288917,-8.579267084686816
SA_D,240,dd,20,20,20,0.95,10000,-11.734751494937376,-14.724372941828756,-8.745130048045995
SA_D,255,dd,20,20,20,0.95,10000,-11.563105673100381,-14.341877233910159,-8.784334112290603
SA_D,270,dd,20,20,20,0.95,10000,-11.526064422854875,-14.236405918692135,-8.815722927017614
SA_D,285,dd,20,20,20,0.95,10000,-11.526064422854875,-14.236405918692135,-8.815722927017614
SA_D,300,dd,20,20,20,0.95,10000,-11.526064422854875,-14.236405918692135,-8.815722927017614
SA_D,315,dd,20,20,20,0.95,10000,-11.47997436977008,-14.152307095299303,-8.807641644240856
SA_D,330,dd,20,20,20,0.95,10000,-11.287656220252487,-13.915355100641834,-8.659957339863139
SA_D,345,dd,20,20,20,0.95,10000,-11.287656220252487,-13.915355100641834,-8.659957339863139
SA_D,360,dd,20,20,20,0.95,10000,-11.12829880646411,-13.492079686720846,-8.764517926207375
SA_D,375,dd,20,20,20,0.95,10000,-11.12829880646411,-13.492079686720846,-8.764517926207375
SA_D,390,dd,20,20,20,0.95,10000,-11.12829880646411,-13.492079686720846,-8.764517926207375
SA_D,405,dd,20,20,20,0.95,10000,-11.12829880646411,-13.492079686720846,-8.764517926207375
SA_D,420,dd,20,20,20,0.95,10000,-11.12829880646411,-13.492079686720846,-8.764517926207375
SA_D,435,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,450,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,465,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,480,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,495,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,510,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,525,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,540,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,555,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,570,dd,20,20,20,0.95,10000,-10.903911996501362,-13.417406430222265,-8.39041756278046
SA_D,585,dd,20,20,20,0.95,10000,-10.84938348913264,-13.229062719661027,-8.469704258604253
SA_D,600,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,615,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,630,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,645,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,660,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,675,dd,20,20,20,0.95,10000,-10.821494324077628,-13.093113813486223,-8.549874834669033
SA_D,690,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,705,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,720,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,735,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,750,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,765,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,780,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,795,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,810,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,825,dd,20,20,20,0.95,10000,-10.54339798741059,-12.428111432142035,-8.658684542679143
SA_D,840,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,855,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,870,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,885,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,900,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,915,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
SA_D,930,dd,20,20,20,0.95,10000,-10.495890521986327,-12.314001753170452,-8.677779290802203
