solver,time,attacker,|Q|,|X|,|T|,rho,k,EU,Lower,Upper
MCTS_C,465,pd,30,10,10,0.95,10000,1.1296721028345067,1.1293331715929942,1.1300110340760192
MCTS_C,480,pd,30,10,10,0.95,10000,1.1296802903966046,1.1293580348243306,1.1300025459688785
MCTS_C,495,pd,30,10,10,0.95,10000,1.1296802903966046,1.1293580348243306,1.1300025459688785
MCTS_C,510,pd,30,10,10,0.95,10000,1.1296802903966046,1.1293580348243306,1.1300025459688785
MCTS_C,525,pd,30,10,10,0.95,10000,1.1296802903966046,1.1293580348243306,1.1300025459688785
MCTS_C,540,pd,30,10,10,0.95,10000,1.1296802903966046,1.1293580348243306,1.1300025459688785
MCTS_C,555,pd,30,10,10,0.95,10000,1.129680974537952,1.1293616217367988,1.130000327339105
MCTS_C,570,pd,30,10,10,0.95,10000,1.129680974537952,1.1293616217367988,1.130000327339105
MCTS_C,585,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,600,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,615,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,630,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,645,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,660,pd,30,10,10,0.95,10000,1.12970101030429,1.129388454254316,1.1300135663542639
MCTS_C,675,pd,30,10,10,0.95,10000,1.129708275678837,1.1294070213420064,1.1300095300156676
MCTS_C,690,pd,30,10,10,0.95,10000,1.1297136089545794,1.1294163724293917,1.130010845479767
MCTS_C,705,pd,30,10,10,0.95,10000,1.1297387395817509,1.1295422810458478,1.129935198117654
MCTS_C,720,pd,30,10,10,0.95,10000,1.1297423769857977,1.1295543017691039,1.1299304522024916
MCTS_C,735,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,750,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,765,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,780,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,795,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,810,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,825,pd,30,10,10,0.95,10000,1.1297428364542703,1.1295559726275117,1.129929700281029
MCTS_C,840,pd,30,10,10,0.95,10000,1.1297438768529047,1.1295575351574738,1.1299302185483355
MCTS_C,855,pd,30,10,10,0.95,10000,1.1297464014396452,1.1295628279073275,1.129929974971963
MCTS_C,870,pd,30,10,10,0.95,10000,1.1297464014396452,1.1295628279073275,1.129929974971963
MCTS_C,885,pd,30,10,10,0.95,10000,1.1297464014396452,1.1295628279073275,1.129929974971963
MCTS_C,900,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,915,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,930,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,945,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,960,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,975,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,990,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,1005,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,1020,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,1035,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,1050,pd,30,10,10,0.95,10000,1.129777331254148,1.1295583623494285,1.1299963001588673
MCTS_C,1065,pd,30,10,10,0.95,10000,1.1297892203128284,1.1295932055642166,1.12998523506144
MCTS_C,1080,pd,30,10,10,0.95,10000,1.1297892203128284,1.1295932055642166,1.12998523506144
MCTS_C,1095,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1110,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1125,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1140,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1155,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1170,pd,30,10,10,0.95,10000,1.1298104763326164,1.1295878272745246,1.1300331253907083
MCTS_C,1185,pd,30,10,10,0.95,10000,1.129815023051558,1.1296055738091222,1.1300244722939938
MCTS_C,1200,pd,30,10,10,0.95,10000,1.129829202324224,1.1296376228973237,1.1300207817511243
MCTS_C,15,rep,30,30,30,0.95,10000,-30.205577079886282,-31.07415903703848,-29.336995122734084
MCTS_C,30,rep,30,30,30,0.95,10000,-29.38986281299408,-30.82940958638933,-27.950316039598835
MCTS_C,45,rep,30,30,30,0.95,10000,-29.04605602422998,-30.613276675085988,-27.478835373373972
MCTS_C,60,rep,30,30,30,0.95,10000,-28.842747212726373,-30.22641947132243,-27.459074954130315
MCTS_C,75,rep,30,30,30,0.95,10000,-28.46672252105278,-29.666939645588766,-27.266505396516795
MCTS_C,90,rep,30,30,30,0.95,10000,-28.374669587374587,-29.664215916033843,-27.08512325871533
MCTS_C,105,rep,30,30,30,0.95,10000,-28.101126297938343,-29.7618850132549,-26.440367582621786
MCTS_C,120,rep,30,30,30,0.95,10000,-27.858726103096423,-29.331504982242105,-26.38594722395074
MCTS_C,135,rep,30,30,30,0.95,10000,-27.730150777845985,-29.39865796231363,-26.06164359337834
MCTS_C,150,rep,30,30,30,0.95,10000,-27.372644983082875,-29.44254037851208,-25.30274958765367
MCTS_C,165,rep,30,30,30,0.95,10000,-27.16763969101254,-28.884040852290948,-25.45123852973413
MCTS_C,180,rep,30,30,30,0.95,10000,-27.124390137268605,-28.800271955739298,-25.448508318797913
MCTS_C,195,rep,30,30,30,0.95,10000,-27.124390137268605,-28.800271955739298,-25.448508318797913
MCTS_C,210,rep,30,30,30,0.95,10000,-27.01735062036728,-28.778867105418644,-25.25583413531592
MCTS_C,225,rep,30,30,30,0.95,10000,-26.943394994750157,-28.541830829046724,-25.34495916045359
MCTS_C,240,rep,30,30,30,0.95,10000,-26.94215572234345,-28.53554367198165,-25.34876777270525
MCTS_C,255,rep,30,30,30,0.95,10000,-26.94215572234345,-28.53554367198165,-25.34876777270525
MCTS_C,270,rep,30,30,30,0.95,10000,-26.94215572234345,-28.53554367198165,-25.34876777270525
MCTS_C,285,rep,30,30,30,0.95,10000,-26.94215572234345,-28.53554367198165,-25.34876777270525
MCTS_C,300,rep,30,30,30,0.95,10000,-26.71514334431787,-28.350102130598415,-25.080184558037324
MCTS_C,315,rep,30,30,30,0.95,10000,-26.680488466366597,-28.466289063803423,-24.894687868929772
MCTS_C,330,rep,30,30,30,0.95,10000,-26.674739458619875,-28.44973061031482,-24.89974830692493
MCTS_C,345,rep,30,30,30,0.95,10000,-26.674739458619875,-28.44973061031482,-24.89974830692493
MCTS_C,360,rep,30,30,30,0.95,10000,-26.674739458619875,-28.44973061031482,-24.89974830692493
MCTS_C,375,rep,30,30,30,0.95,10000,-26.65963195103037,-28.40950363319124,-24.9097602688695
MCTS_C,390,rep,30,30,30,0.95,10000,-26.51911980832248,-28.14012425246724,-24.89811536417772
MCTS_C,405,rep,30,30,30,0.95,10000,-26.51911980832248,-28.14012425246724,-24.89811536417772
MCTS_C,420,rep,30,30,30,0.95,10000,-26.254103624943937,-27.926062689705464,-24.58214456018241
MCTS_C,435,rep,30,30,30,0.95,10000,-26.254103624943937,-27.926062689705464,-24.58214456018241
MCTS_C,450,rep,30,30,30,0.95,10000,-26.254103624943937,-27.926062689705464,-24.58214456018241
MCTS_C,465,rep,30,30,30,0.95,10000,-26.183066312582557,-27.709754408315366,-24.65637821684975
MCTS_C,480,rep,30,30,30,0.95,10000,-26.183066312582557,-27.709754408315366,-24.65637821684975
MCTS_C,495,rep,30,30,30,0.95,10000,-25.83999928660776,-27.82840885553636,-23.85158971767916
MCTS_C,510,rep,30,30,30,0.95,10000,-25.731436122149837,-27.96681187879514,-23.496060365504533
MCTS_C,525,rep,30,30,30,0.95,10000,-25.731436122149837,-27.96681187879514,-23.496060365504533
MCTS_C,540,rep,30,30,30,0.95,10000,-25.731436122149837,-27.96681187879514,-23.496060365504533
MCTS_C,555,rep,30,30,30,0.95,10000,-25.704686566269046,-27.912969993796526,-23.496403138741567
MCTS_C,570,rep,30,30,30,0.95,10000,-25.704686566269046,-27.912969993796526,-23.496403138741567
MCTS_C,585,rep,30,30,30,0.95,10000,-25.5071821008954,-27.906931319321583,-23.107432882469215
MCTS_C,600,rep,30,30,30,0.95,10000,-25.5071821008954,-27.906931319321583,-23.107432882469215
MCTS_C,615,rep,30,30,30,0.95,10000,-25.393866974525267,-27.7406354151037,-23.047098533946833
MCTS_C,630,rep,30,30,30,0.95,10000,-25.330907942383384,-27.536512043136437,-23.12530384163033
MCTS_C,645,rep,30,30,30,0.95,10000,-25.330907942383384,-27.536512043136437,-23.12530384163033
MCTS_C,660,rep,30,30,30,0.95,10000,-25.330907942383384,-27.536512043136437,-23.12530384163033
MCTS_C,675,rep,30,30,30,0.95,10000,-25.284196851086435,-27.618037167817548,-22.950356534355322
MCTS_C,690,rep,30,30,30,0.95,10000,-25.284196851086435,-27.618037167817548,-22.950356534355322
MCTS_C,705,rep,30,30,30,0.95,10000,-25.187823456474945,-27.626998364652692,-22.748648548297197
MCTS_C,720,rep,30,30,30,0.95,10000,-25.187823456474945,-27.626998364652692,-22.748648548297197
MCTS_C,735,rep,30,30,30,0.95,10000,-25.129696675224732,-27.75036847056517,-22.509024879884294
MCTS_C,750,rep,30,30,30,0.95,10000,-25.129696675224732,-27.75036847056517,-22.509024879884294
MCTS_C,765,rep,30,30,30,0.95,10000,-25.129696675224732,-27.75036847056517,-22.509024879884294
MCTS_C,780,rep,30,30,30,0.95,10000,-24.838484598125966,-27.57713096786624,-22.099838228385693
MCTS_C,795,rep,30,30,30,0.95,10000,-24.838484598125966,-27.57713096786624,-22.099838228385693
MCTS_C,810,rep,30,30,30,0.95,10000,-24.838484598125966,-27.57713096786624,-22.099838228385693
MCTS_C,825,rep,30,30,30,0.95,10000,-24.797076051712118,-27.59275772886233,-22.001394374561904
MCTS_C,840,rep,30,30,30,0.95,10000,-24.797076051712118,-27.59275772886233,-22.001394374561904
MCTS_C,855,rep,30,30,30,0.95,10000,-24.797076051712118,-27.59275772886233,-22.001394374561904
MCTS_C,870,rep,30,30,30,0.95,10000,-24.76543515270482,-27.6201653690524,-21.91070493635724
MCTS_C,885,rep,30,30,30,0.95,10000,-24.701373521690048,-27.641761528739618,-21.760985514640478
MCTS_C,900,rep,30,30,30,0.95,10000,-24.052356939129595,-27.242959770909284,-20.861754107349906
MCTS_C,915,rep,30,30,30,0.95,10000,-24.04316975727697,-27.242168818015706,-20.844170696538235
MCTS_C,930,rep,30,30,30,0.95,10000,-24.04316975727697,-27.242168818015706,-20.844170696538235
MCTS_C,945,rep,30,30,30,0.95,10000,-24.04316975727697,-27.242168818015706,-20.844170696538235
MCTS_C,960,rep,30,30,30,0.95,10000,-24.04316975727697,-27.242168818015706,-20.844170696538235
MCTS_C,975,rep,30,30,30,0.95,10000,-23.97846710689801,-27.287368740825457,-20.66956547297056
MCTS_C,990,rep,30,30,30,0.95,10000,-23.97846710689801,-27.287368740825457,-20.66956547297056
MCTS_C,1005,rep,30,30,30,0.95,10000,-23.945505535102328,-27.22225558792303,-20.668755482281625
MCTS_C,1020,rep,30,30,30,0.95,10000,-23.945505535102328,-27.22225558792303,-20.668755482281625
MCTS_C,1035,rep,30,30,30,0.95,10000,-23.945505535102328,-27.22225558792303,-20.668755482281625
MCTS_C,1050,rep,30,30,30,0.95,10000,-23.945505535102328,-27.22225558792303,-20.668755482281625
MCTS_C,1065,rep,30,30,30,0.95,10000,-23.917281141005827,-27.176860873247033,-20.65770140876462
MCTS_C,1080,rep,30,30,30,0.95,10000,-23.549635694388172,-27.019026103352324,-20.08024528542402
MCTS_C,1095,rep,30,30,30,0.95,10000,-23.543563514239757,-27.02027387784036,-20.066853150639155
MCTS_C,1110,rep,30,30,30,0.95,10000,-23.543563514239757,-27.02027387784036,-20.066853150639155
MCTS_C,1125,rep,30,30,30,0.95,10000,-23.436493318082142,-26.884032131464615,-19.98895450469967
MCTS_C,1140,rep,30,30,30,0.95,10000,-23.327968288889718,-26.985362240301747,-19.67057433747769
MCTS_C,1155,rep,30,30,30,0.95,10000,-23.327968288889718,-26.985362240301747,-19.67057433747769
MCTS_C,1170,rep,30,30,30,0.95,10000,-23.327968288889718,-26.985362240301747,-19.67057433747769
MCTS_C,1185,rep,30,30,30,0.95,10000,-23.22273756023888,-26.933630680113467,-19.511844440364293
MCTS_C,1200,rep,30,30,30,0.95,10000,-23.220274838734028,-26.933839424047388,-19.506710253420668
MCTS_C,15,rep,10,10,30,0.95,10000,-27.877396449345365,-30.539716703051607,-25.215076195639124
MCTS_C,30,rep,10,10,30,0.95,10000,-26.527004160443337,-29.695968524410265,-23.358039796476408
MCTS_C,45,rep,10,10,30,0.95,10000,-25.2683910657223,-28.576104675358067,-21.960677456086536
MCTS_C,60,rep,10,10,30,0.95,10000,-25.257454577798498,-28.556466770607152,-21.958442384989844
MCTS_C,75,rep,10,10,30,0.95,10000,-24.679341327429555,-28.62035326040578,-20.73832939445333
MCTS_C,90,rep,10,10,30,0.95,10000,-24.18994205455947,-27.517502939884338,-20.862381169234602
MCTS_C,105,rep,10,10,30,0.95,10000,-23.261800958287708,-27.33281023690946,-19.190791679665956
MCTS_C,120,rep,10,10,30,0.95,10000,-22.835089160463134,-26.89180720873363,-18.778371112192637
MCTS_C,135,rep,10,10,30,0.95,10000,-22.49156369304579,-26.521580099453125,-18.461547286638456
MCTS_C,150,rep,10,10,30,0.95,10000,-21.080260501464323,-26.177807569243555,-15.982713433685092
MCTS_C,165,rep,10,10,30,0.95,10000,-20.94008695744419,-25.76616852247735,-16.11400539241103
MCTS_C,180,rep,10,10,30,0.95,10000,-20.674584832164687,-25.405594271947034,-15.94357539238234
MCTS_C,195,rep,10,10,30,0.95,10000,-20.674584832164687,-25.405594271947034,-15.94357539238234
MCTS_C,210,rep,10,10,30,0.95,10000,-20.00254594179514,-24.1973678404429,-15.807724043147381
MCTS_C,225,rep,10,10,30,0.95,10000,-19.62888548855868,-24.08729466501847,-15.170476312098891
MCTS_C,240,rep,10,10,30,0.95,10000,-18.795950362315235,-23.4543088093379,-14.137591915292571
MCTS_C,255,rep,10,10,30,0.95,10000,-18.291062636603986,-23.750613243795026,-12.831512029412945
MCTS_C,270,rep,10,10,30,0.95,10000,-17.795614958847242,-22.32088326228908,-13.270346655405403
MCTS_C,285,rep,10,10,30,0.95,10000,-17.483730749383803,-21.256935445404288,-13.710526053363315
MCTS_C,300,rep,10,10,30,0.95,10000,-17.22531777949908,-20.76403360913243,-13.686601949865729
MCTS_C,315,rep,10,10,30,0.95,10000,-17.22205660915081,-20.755305977289808,-13.688807241011808
MCTS_C,330,rep,10,10,30,0.95,10000,-16.653894213085547,-20.069840303446473,-13.237948122724621
MCTS_C,345,rep,10,10,30,0.95,10000,-16.15830345986776,-19.43767737905969,-12.87892954067583
MCTS_C,360,rep,10,10,30,0.95,10000,-15.172334172726472,-19.84380212481138,-10.500866220641566
MCTS_C,375,rep,10,10,30,0.95,10000,-15.172334172726472,-19.84380212481138,-10.500866220641566
MCTS_C,390,rep,10,10,30,0.95,10000,-14.752187080117311,-18.714442401673743,-10.789931758560881
MCTS_C,405,rep,10,10,30,0.95,10000,-14.752187080117311,-18.714442401673743,-10.789931758560881
MCTS_C,420,rep,10,10,30,0.95,10000,-14.715824092102329,-18.681918360917145,-10.749729823287511
MCTS_C,435,rep,10,10,30,0.95,10000,-14.715824092102329,-18.681918360917145,-10.749729823287511
MCTS_C,450,rep,10,10,30,0.95,10000,-14.395648367333376,-18.7448391182542,-10.046457616412553
MCTS_C,465,rep,10,10,30,0.95,10000,-14.215763744075815,-18.140954174157972,-10.290573313993656
MCTS_C,480,rep,10,10,30,0.95,10000,-14.215763744075815,-18.140954174157972,-10.290573313993656
MCTS_C,495,rep,10,10,30,0.95,10000,-14.10048789048124,-18.03371807822142,-10.16725770274106
MCTS_C,510,rep,10,10,30,0.95,10000,-13.997133316371567,-17.70488247591786,-10.289384156825275
MCTS_C,525,rep,10,10,30,0.95,10000,-13.901958800208574,-17.49023929525111,-10.313678305166036
MCTS_C,540,rep,10,10,30,0.95,10000,-13.803462135660293,-17.37313015284153,-10.233794118479057
MCTS_C,555,rep,10,10,30,0.95,10000,-13.803462135660293,-17.37313015284153,-10.233794118479057
MCTS_C,570,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,585,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,600,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,615,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,630,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,645,rep,10,10,30,0.95,10000,-13.509925997154227,-17.32147655360464,-9.698375440703813
MCTS_C,660,rep,10,10,30,0.95,10000,-13.422097350851397,-17.068824793081117,-9.775369908621677
MCTS_C,675,rep,10,10,30,0.95,10000,-13.145398687267114,-16.29782604947242,-9.992971325061808
MCTS_C,690,rep,10,10,30,0.95,10000,-13.145398687267114,-16.29782604947242,-9.992971325061808
MCTS_C,705,rep,10,10,30,0.95,10000,-13.03967236658945,-15.888697368751902,-10.190647364426997
MCTS_C,720,rep,10,10,30,0.95,10000,-13.03967236658945,-15.888697368751902,-10.190647364426997
MCTS_C,735,rep,10,10,30,0.95,10000,-13.036683446022113,-15.87886366226278,-10.194503229781446
MCTS_C,750,rep,10,10,30,0.95,10000,-13.036683446022113,-15.87886366226278,-10.194503229781446
MCTS_C,765,rep,10,10,30,0.95,10000,-13.036683446022113,-15.87886366226278,-10.194503229781446
MCTS_C,780,rep,10,10,30,0.95,10000,-13.036683446022113,-15.87886366226278,-10.194503229781446
MCTS_C,795,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,810,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,825,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,840,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,855,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,870,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,885,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,900,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,915,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,930,rep,10,10,30,0.95,10000,-12.852027518141238,-15.508590596195129,-10.195464440087347
MCTS_C,945,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,960,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,975,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,990,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1005,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1020,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1035,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1050,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1065,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1080,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1095,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1110,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1125,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1140,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1155,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1170,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1185,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,1200,rep,10,10,30,0.95,10000,-12.754923805737649,-15.541263339640256,-9.968584271835041
MCTS_C,15,rep,10,30,10,0.95,10000,-11.57973396531531,-15.142219522503005,-8.017248408127614
MCTS_C,30,rep,10,30,10,0.95,10000,-10.635088396014558,-13.576189508207094,-7.693987283822023
MCTS_C,45,rep,10,30,10,0.95,10000,-10.177986604193332,-12.239725776281725,-8.11624743210494
MCTS_C,60,rep,10,30,10,0.95,10000,-9.914524224939095,-11.736857228055102,-8.092191221823088
MCTS_C,75,rep,10,30,10,0.95,10000,-9.248597212870928,-11.782162117513048,-6.715032308228809
MCTS_C,90,rep,10,30,10,0.95,10000,-9.242865834635378,-11.779746695149486,-6.70598497412127
MCTS_C,105,rep,10,30,10,0.95,10000,-8.94245036619786,-11.574378775221103,-6.310521957174618
MCTS_C,120,rep,10,30,10,0.95,10000,-8.691139848183441,-11.402911506232037,-5.9793681901348466
MCTS_C,135,rep,10,30,10,0.95,10000,-8.659875587186617,-11.281939287089978,-6.037811887283256
MCTS_C,150,rep,10,30,10,0.95,10000,-8.547278060615914,-11.222156809475015,-5.872399311756814
MCTS_C,165,rep,10,30,10,0.95,10000,-8.535803063665739,-11.187774081349254,-5.883832045982224
MCTS_C,180,rep,10,30,10,0.95,10000,-8.535803063665739,-11.187774081349254,-5.883832045982224
MCTS_C,195,rep,10,30,10,0.95,10000,-8.41354117013872,-11.331128957969964,-5.495953382307475
MCTS_C,210,rep,10,30,10,0.95,10000,-8.199834804361322,-11.253273177454732,-5.146396431267911
MCTS_C,225,rep,10,30,10,0.95,10000,-8.04413752087031,-11.301356636169697,-4.786918405570923
MCTS_C,240,rep,10,30,10,0.95,10000,-7.912692064969736,-11.095926661271818,-4.729457468667654
MCTS_C,255,rep,10,30,10,0.95,10000,-7.738112034610278,-10.979691077730333,-4.4965329914902235
MCTS_C,270,rep,10,30,10,0.95,10000,-7.408283149835625,-10.798721116345709,-4.017845183325541
MCTS_C,285,rep,10,30,10,0.95,10000,-7.00908732062957,-11.457913907087644,-2.5602607341714965
MCTS_C,300,rep,10,30,10,0.95,10000,-7.00908732062957,-11.457913907087644,-2.5602607341714965
MCTS_C,315,rep,10,30,10,0.95,10000,-6.755386879400981,-11.108694583987202,-2.4020791748147596
MCTS_C,330,rep,10,30,10,0.95,10000,-6.525431033095336,-10.746860569596254,-2.3040014965944176
MCTS_C,345,rep,10,30,10,0.95,10000,-5.99084850496811,-10.175681988272665,-1.806015021663554
MCTS_C,360,rep,10,30,10,0.95,10000,-5.789541992932422,-10.330820116984974,-1.24826386887987
MCTS_C,375,rep,10,30,10,0.95,10000,-5.630734667960908,-10.32604074374256,-0.9354285921792567
MCTS_C,390,rep,10,30,10,0.95,10000,-5.403412674009337,-9.84106003292591,-0.9657653150927628
MCTS_C,405,rep,10,30,10,0.95,10000,-5.237678144508827,-9.675117346477009,-0.800238942540644
MCTS_C,420,rep,10,30,10,0.95,10000,-5.236414109367717,-9.671779508208346,-0.8010487105270867
MCTS_C,435,rep,10,30,10,0.95,10000,-5.160006879790549,-9.522225970998853,-0.7977877885822453
MCTS_C,450,rep,10,30,10,0.95,10000,-5.156386576357151,-9.517480916746536,-0.795292235967767
MCTS_C,465,rep,10,30,10,0.95,10000,-4.870076036132458,-9.199710016208313,-0.5404420560566034
MCTS_C,480,rep,10,30,10,0.95,10000,-4.810720993922414,-9.151348618485951,-0.47009336935887536
MCTS_C,495,rep,10,30,10,0.95,10000,-4.578349457275879,-9.142445119626466,-0.014253794925290997
MCTS_C,510,rep,10,30,10,0.95,10000,-4.488058128892533,-9.161962160487098,0.18584590270203272
MCTS_C,525,rep,10,30,10,0.95,10000,-4.219930901113262,-8.701814002746943,0.261952200520418
MCTS_C,540,rep,10,30,10,0.95,10000,-4.219787147116487,-8.701640184150818,0.2620658899178432
MCTS_C,555,rep,10,30,10,0.95,10000,-4.216593783260459,-8.699319152690062,0.266131586169144
MCTS_C,570,rep,10,30,10,0.95,10000,-4.20906931249301,-8.694476653880304,0.27633802889428427
MCTS_C,585,rep,10,30,10,0.95,10000,-4.156471457118141,-8.689482929000183,0.37654001476390064
MCTS_C,600,rep,10,30,10,0.95,10000,-4.001110543657032,-8.507703817983552,0.5054827306694882
MCTS_C,615,rep,10,30,10,0.95,10000,-3.8879314428703133,-8.373879238989415,0.5980163532487892
MCTS_C,630,rep,10,30,10,0.95,10000,-3.8136513274941355,-8.320289039226473,0.6929863842382029
MCTS_C,645,rep,10,30,10,0.95,10000,-3.702099587069734,-8.347249191485714,0.9430500173462453
MCTS_C,660,rep,10,30,10,0.95,10000,-3.6914299249341913,-8.333206754083529,0.9503469042151464
MCTS_C,675,rep,10,30,10,0.95,10000,-3.6914299249341913,-8.333206754083529,0.9503469042151464
MCTS_C,690,rep,10,30,10,0.95,10000,-3.5231207401084212,-8.06568673877014,1.0194452585532963
MCTS_C,705,rep,10,30,10,0.95,10000,-3.493696210436834,-8.048884680060397,1.0614922591867293
MCTS_C,720,rep,10,30,10,0.95,10000,-3.4119383006060575,-8.051504801246267,1.227628200034153
MCTS_C,735,rep,10,30,10,0.95,10000,-3.4105393471655314,-8.05203758338411,1.230958889053047
MCTS_C,750,rep,10,30,10,0.95,10000,-3.3953575745540467,-8.032887258559342,1.2421721094512481
MCTS_C,765,rep,10,30,10,0.95,10000,-3.323811088182554,-7.973208409922707,1.325586233557599
MCTS_C,780,rep,10,30,10,0.95,10000,-3.2309230416392323,-7.870682484100242,1.4088364008217775
MCTS_C,795,rep,10,30,10,0.95,10000,-3.1156505095019527,-7.81322061629449,1.5819195972905846
MCTS_C,810,rep,10,30,10,0.95,10000,-3.1156505095019527,-7.81322061629449,1.5819195972905846
MCTS_C,825,rep,10,30,10,0.95,10000,-3.105825371408469,-7.805413908351243,1.593763165534305
MCTS_C,840,rep,10,30,10,0.95,10000,-3.051312582059198,-7.796669585689941,1.6940444215715451
MCTS_C,855,rep,10,30,10,0.95,10000,-3.0499646405160883,-7.796723546983105,1.6967942659509285
MCTS_C,870,rep,10,30,10,0.95,10000,-3.0177961354449527,-7.775094070144325,1.7395017992544197
